LOCATION,Reporter country,FLOW,Flow,PARTNER,Partner country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,Value
BEL,Belgium,IMP,Imports,AUT,Austria,A,Annual,2016,2016,USD,US Dollar,1891458274
BEL,Belgium,IMP,Imports,AUT,Austria,A,Annual,2017,2017,USD,US Dollar,2181928012
BEL,Belgium,IMP,Imports,AUT,Austria,A,Annual,2018,2018,USD,US Dollar,2003578842
BEL,Belgium,IMP,Imports,AUT,Austria,A,Annual,2019,2019,USD,US Dollar,2792835611
BEL,Belgium,IMP,Imports,AUT,Austria,A,Annual,2020,2020,USD,US Dollar,2681159090
BEL,Belgium,IMP,Imports,CAN,Canada,A,Annual,2010,2010,USD,US Dollar,2154600385
BEL,Belgium,IMP,Imports,CAN,Canada,A,Annual,2011,2011,USD,US Dollar,2640359710
BEL,Belgium,IMP,Imports,CAN,Canada,A,Annual,2012,2012,USD,US Dollar,2229268213
BEL,Belgium,IMP,Imports,CAN,Canada,A,Annual,2013,2013,USD,US Dollar,3439992759
BEL,Belgium,IMP,Imports,CAN,Canada,A,Annual,2014,2014,USD,US Dollar,3556202894
BEL,Belgium,IMP,Imports,CAN,Canada,A,Annual,2015,2015,USD,US Dollar,3188881949
BEL,Belgium,IMP,Imports,CAN,Canada,A,Annual,2016,2016,USD,US Dollar,2816462486
BEL,Belgium,IMP,Imports,CAN,Canada,A,Annual,2017,2017,USD,US Dollar,2997564833
BEL,Belgium,IMP,Imports,CAN,Canada,A,Annual,2018,2018,USD,US Dollar,2312392888
BEL,Belgium,IMP,Imports,CAN,Canada,A,Annual,2019,2019,USD,US Dollar,2744562835
BEL,Belgium,IMP,Imports,CAN,Canada,A,Annual,2020,2020,USD,US Dollar,2912396931
BEL,Belgium,IMP,Imports,CZE,Czech Republic,A,Annual,2010,2010,USD,US Dollar,3115536778
BEL,Belgium,IMP,Imports,CZE,Czech Republic,A,Annual,2011,2011,USD,US Dollar,4031740457
BEL,Belgium,IMP,Imports,CZE,Czech Republic,A,Annual,2012,2012,USD,US Dollar,3810639922
BEL,Belgium,IMP,Imports,CZE,Czech Republic,A,Annual,2013,2013,USD,US Dollar,4149573351
BEL,Belgium,IMP,Imports,CZE,Czech Republic,A,Annual,2014,2014,USD,US Dollar,4322147485
BEL,Belgium,IMP,Imports,CZE,Czech Republic,A,Annual,2015,2015,USD,US Dollar,3626555286
BEL,Belgium,IMP,Imports,CZE,Czech Republic,A,Annual,2016,2016,USD,US Dollar,3906137858
BEL,Belgium,IMP,Imports,CZE,Czech Republic,A,Annual,2017,2017,USD,US Dollar,4426267487
BEL,Belgium,IMP,Imports,CZE,Czech Republic,A,Annual,2018,2018,USD,US Dollar,4021157614
BEL,Belgium,IMP,Imports,CZE,Czech Republic,A,Annual,2019,2019,USD,US Dollar,4021356898
BEL,Belgium,IMP,Imports,CZE,Czech Republic,A,Annual,2020,2020,USD,US Dollar,3646440884
BEL,Belgium,IMP,Imports,DNK,Denmark,A,Annual,2010,2010,USD,US Dollar,1497780410
BEL,Belgium,IMP,Imports,DNK,Denmark,A,Annual,2011,2011,USD,US Dollar,1615756273
BEL,Belgium,IMP,Imports,DNK,Denmark,A,Annual,2012,2012,USD,US Dollar,1363677775
BEL,Belgium,IMP,Imports,DNK,Denmark,A,Annual,2013,2013,USD,US Dollar,1476639661
BEL,Belgium,IMP,Imports,DNK,Denmark,A,Annual,2014,2014,USD,US Dollar,1838426880
BEL,Belgium,IMP,Imports,DNK,Denmark,A,Annual,2015,2015,USD,US Dollar,1286561803
BEL,Belgium,IMP,Imports,DNK,Denmark,A,Annual,2016,2016,USD,US Dollar,1352423100
BEL,Belgium,IMP,Imports,DNK,Denmark,A,Annual,2018,2018,USD,US Dollar,1418279226
BEL,Belgium,IMP,Imports,DNK,Denmark,A,Annual,2019,2019,USD,US Dollar,1396798861
BEL,Belgium,IMP,Imports,DNK,Denmark,A,Annual,2020,2020,USD,US Dollar,1846406103
BEL,Belgium,IMP,Imports,FIN,Finland,A,Annual,2010,2010,USD,US Dollar,2209298557
BEL,Belgium,IMP,Imports,FIN,Finland,A,Annual,2011,2011,USD,US Dollar,2314904429
BEL,Belgium,IMP,Imports,FIN,Finland,A,Annual,2012,2012,USD,US Dollar,2310121776
BEL,Belgium,IMP,Imports,FIN,Finland,A,Annual,2013,2013,USD,US Dollar,2622484342
BEL,Belgium,IMP,Imports,FIN,Finland,A,Annual,2014,2014,USD,US Dollar,2728809381
BEL,Belgium,IMP,Imports,FIN,Finland,A,Annual,2015,2015,USD,US Dollar,2395827976
BEL,Belgium,IMP,Imports,FIN,Finland,A,Annual,2016,2016,USD,US Dollar,2312571974
BEL,Belgium,IMP,Imports,FIN,Finland,A,Annual,2017,2017,USD,US Dollar,2841311794
BEL,Belgium,IMP,Imports,FIN,Finland,A,Annual,2018,2018,USD,US Dollar,1405023326
BEL,Belgium,IMP,Imports,FIN,Finland,A,Annual,2019,2019,USD,US Dollar,1322732714
BEL,Belgium,IMP,Imports,FIN,Finland,A,Annual,2020,2020,USD,US Dollar,1128476355
BEL,Belgium,IMP,Imports,FRA,France,A,Annual,2010,2010,USD,US Dollar,43156309173
BEL,Belgium,IMP,Imports,FRA,France,A,Annual,2011,2011,USD,US Dollar,49404079589
BEL,Belgium,IMP,Imports,FRA,France,A,Annual,2012,2012,USD,US Dollar,45790704711
BEL,Belgium,IMP,Imports,FRA,France,A,Annual,2013,2013,USD,US Dollar,46994104291
BEL,Belgium,IMP,Imports,FRA,France,A,Annual,2014,2014,USD,US Dollar,46058977363
BEL,Belgium,IMP,Imports,FRA,France,A,Annual,2015,2015,USD,US Dollar,35474959321
BEL,Belgium,IMP,Imports,FRA,France,A,Annual,2016,2016,USD,US Dollar,33127378157
BEL,Belgium,IMP,Imports,FRA,France,A,Annual,2017,2017,USD,US Dollar,38524638733
BEL,Belgium,IMP,Imports,FRA,France,A,Annual,2018,2018,USD,US Dollar,35903367072
BEL,Belgium,IMP,Imports,FRA,France,A,Annual,2019,2019,USD,US Dollar,36393611903
BEL,Belgium,IMP,Imports,FRA,France,A,Annual,2020,2020,USD,US Dollar,33190912466
BEL,Belgium,IMP,Imports,DEU,Germany,A,Annual,2010,2010,USD,US Dollar,62805203034
BEL,Belgium,IMP,Imports,DEU,Germany,A,Annual,2011,2011,USD,US Dollar,69058185688
BEL,Belgium,IMP,Imports,DEU,Germany,A,Annual,2012,2012,USD,US Dollar,61425309329
BEL,Belgium,IMP,Imports,DEU,Germany,A,Annual,2013,2013,USD,US Dollar,60526357531
BEL,Belgium,IMP,Imports,DEU,Germany,A,Annual,2014,2014,USD,US Dollar,59510321920
BEL,Belgium,IMP,Imports,DEU,Germany,A,Annual,2015,2015,USD,US Dollar,47231446670
BEL,Belgium,IMP,Imports,DEU,Germany,A,Annual,2016,2016,USD,US Dollar,48006327426
BEL,Belgium,IMP,Imports,DEU,Germany,A,Annual,2017,2017,USD,US Dollar,53457001159
BEL,Belgium,IMP,Imports,DEU,Germany,A,Annual,2018,2018,USD,US Dollar,47606130530
BEL,Belgium,IMP,Imports,DEU,Germany,A,Annual,2019,2019,USD,US Dollar,45181868766
BEL,Belgium,IMP,Imports,DEU,Germany,A,Annual,2020,2020,USD,US Dollar,42335344518
BEL,Belgium,IMP,Imports,GRC,Greece,A,Annual,2010,2010,USD,US Dollar,335098210
BEL,Belgium,IMP,Imports,GRC,Greece,A,Annual,2011,2011,USD,US Dollar,460177628
BEL,Belgium,IMP,Imports,GRC,Greece,A,Annual,2012,2012,USD,US Dollar,466328145
BEL,Belgium,IMP,Imports,GRC,Greece,A,Annual,2013,2013,USD,US Dollar,411012942
BEL,Belgium,IMP,Imports,GRC,Greece,A,Annual,2014,2014,USD,US Dollar,447845022
BEL,Belgium,IMP,Imports,GRC,Greece,A,Annual,2015,2015,USD,US Dollar,397723585
BEL,Belgium,IMP,Imports,GRC,Greece,A,Annual,2016,2016,USD,US Dollar,438155067
BEL,Belgium,IMP,Imports,GRC,Greece,A,Annual,2017,2017,USD,US Dollar,480548912
BEL,Belgium,IMP,Imports,GRC,Greece,A,Annual,2018,2018,USD,US Dollar,254736288
BEL,Belgium,IMP,Imports,GRC,Greece,A,Annual,2019,2019,USD,US Dollar,308143918
BEL,Belgium,IMP,Imports,GRC,Greece,A,Annual,2020,2020,USD,US Dollar,222576256
BEL,Belgium,IMP,Imports,HUN,Hungary,A,Annual,2010,2010,USD,US Dollar,1459187474
BEL,Belgium,IMP,Imports,HUN,Hungary,A,Annual,2011,2011,USD,US Dollar,1620923949
BEL,Belgium,IMP,Imports,HUN,Hungary,A,Annual,2012,2012,USD,US Dollar,1490820616
BEL,Belgium,IMP,Imports,HUN,Hungary,A,Annual,2013,2013,USD,US Dollar,1566332203
BEL,Belgium,IMP,Imports,HUN,Hungary,A,Annual,2014,2014,USD,US Dollar,1745029445
BEL,Belgium,IMP,Imports,HUN,Hungary,A,Annual,2015,2015,USD,US Dollar,1760233699
BEL,Belgium,IMP,Imports,HUN,Hungary,A,Annual,2016,2016,USD,US Dollar,1783457370
BEL,Belgium,IMP,Imports,HUN,Hungary,A,Annual,2017,2017,USD,US Dollar,2223076592
BEL,Belgium,IMP,Imports,HUN,Hungary,A,Annual,2018,2018,USD,US Dollar,1989342138
BEL,Belgium,IMP,Imports,HUN,Hungary,A,Annual,2019,2019,USD,US Dollar,2300695905
BEL,Belgium,IMP,Imports,HUN,Hungary,A,Annual,2020,2020,USD,US Dollar,2241610238
BEL,Belgium,IMP,Imports,ISL,Iceland,A,Annual,2010,2010,USD,US Dollar,89404601
BEL,Belgium,IMP,Imports,ISL,Iceland,A,Annual,2011,2011,USD,US Dollar,84173319
BEL,Belgium,IMP,Imports,ISL,Iceland,A,Annual,2012,2012,USD,US Dollar,82770472
BEL,Belgium,IMP,Imports,ISL,Iceland,A,Annual,2013,2013,USD,US Dollar,70433594
BEL,Belgium,IMP,Imports,ISL,Iceland,A,Annual,2014,2014,USD,US Dollar,66352649
BEL,Belgium,IMP,Imports,ISL,Iceland,A,Annual,2015,2015,USD,US Dollar,63900275
BEL,Belgium,IMP,Imports,ISL,Iceland,A,Annual,2016,2016,USD,US Dollar,65782277
BEL,Belgium,IMP,Imports,ISL,Iceland,A,Annual,2017,2017,USD,US Dollar,67007604
BEL,Belgium,IMP,Imports,ISL,Iceland,A,Annual,2018,2018,USD,US Dollar,314159441
BEL,Belgium,IMP,Imports,ISL,Iceland,A,Annual,2019,2019,USD,US Dollar,55628221
BEL,Belgium,IMP,Imports,ISL,Iceland,A,Annual,2020,2020,USD,US Dollar,55558176
BEL,Belgium,IMP,Imports,IRL,Ireland,A,Annual,2010,2010,USD,US Dollar,19807875728
BEL,Belgium,IMP,Imports,IRL,Ireland,A,Annual,2011,2011,USD,US Dollar,20529450308
BEL,Belgium,IMP,Imports,IRL,Ireland,A,Annual,2012,2012,USD,US Dollar,19104644528
BEL,Belgium,IMP,Imports,IRL,Ireland,A,Annual,2013,2013,USD,US Dollar,16103521684
BEL,Belgium,IMP,Imports,IRL,Ireland,A,Annual,2014,2014,USD,US Dollar,15613340791
BEL,Belgium,IMP,Imports,IRL,Ireland,A,Annual,2015,2015,USD,US Dollar,17712343934
BEL,Belgium,IMP,Imports,IRL,Ireland,A,Annual,2016,2016,USD,US Dollar,15971623420
BEL,Belgium,IMP,Imports,IRL,Ireland,A,Annual,2017,2017,USD,US Dollar,16868079188
BEL,Belgium,IMP,Imports,IRL,Ireland,A,Annual,2018,2018,USD,US Dollar,18742784253
BEL,Belgium,IMP,Imports,IRL,Ireland,A,Annual,2019,2019,USD,US Dollar,14915565028
BEL,Belgium,IMP,Imports,IRL,Ireland,A,Annual,2020,2020,USD,US Dollar,14567078401
BEL,Belgium,IMP,Imports,ITA,Italy,A,Annual,2010,2010,USD,US Dollar,11813607515
BEL,Belgium,IMP,Imports,ITA,Italy,A,Annual,2011,2011,USD,US Dollar,13467091233
BEL,Belgium,IMP,Imports,ITA,Italy,A,Annual,2012,2012,USD,US Dollar,12797870088
BEL,Belgium,IMP,Imports,ITA,Italy,A,Annual,2013,2013,USD,US Dollar,13913180652
BEL,Belgium,IMP,Imports,ITA,Italy,A,Annual,2014,2014,USD,US Dollar,15735685141
BEL,Belgium,IMP,Imports,ITA,Italy,A,Annual,2015,2015,USD,US Dollar,14345116104
BEL,Belgium,IMP,Imports,ITA,Italy,A,Annual,2016,2016,USD,US Dollar,13919526065
BEL,Belgium,IMP,Imports,ITA,Italy,A,Annual,2017,2017,USD,US Dollar,14582939044
BEL,Belgium,IMP,Imports,ITA,Italy,A,Annual,2018,2018,USD,US Dollar,13345843561
BEL,Belgium,IMP,Imports,ITA,Italy,A,Annual,2019,2019,USD,US Dollar,13502961256
BEL,Belgium,IMP,Imports,ITA,Italy,A,Annual,2020,2020,USD,US Dollar,14622123824
BEL,Belgium,IMP,Imports,JPN,Japan,A,Annual,2010,2010,USD,US Dollar,9231837105
BEL,Belgium,IMP,Imports,JPN,Japan,A,Annual,2011,2011,USD,US Dollar,9101765731
BEL,Belgium,IMP,Imports,JPN,Japan,A,Annual,2012,2012,USD,US Dollar,8727130611
BEL,Belgium,IMP,Imports,JPN,Japan,A,Annual,2013,2013,USD,US Dollar,8684463450
BEL,Belgium,IMP,Imports,JPN,Japan,A,Annual,2014,2014,USD,US Dollar,7292158532
BEL,Belgium,IMP,Imports,JPN,Japan,A,Annual,2015,2015,USD,US Dollar,8216647614
BEL,Belgium,IMP,Imports,JPN,Japan,A,Annual,2016,2016,USD,US Dollar,9150795083
BEL,Belgium,IMP,Imports,JPN,Japan,A,Annual,2017,2017,USD,US Dollar,9830447561
BEL,Belgium,IMP,Imports,JPN,Japan,A,Annual,2018,2018,USD,US Dollar,8139597707
BEL,Belgium,IMP,Imports,JPN,Japan,A,Annual,2019,2019,USD,US Dollar,9996049462
BEL,Belgium,IMP,Imports,JPN,Japan,A,Annual,2020,2020,USD,US Dollar,9079559347
BEL,Belgium,IMP,Imports,KOR,Korea,A,Annual,2010,2010,USD,US Dollar,2189130722
BEL,Belgium,IMP,Imports,KOR,Korea,A,Annual,2011,2011,USD,US Dollar,2211670283
BEL,Belgium,IMP,Imports,KOR,Korea,A,Annual,2012,2012,USD,US Dollar,1939507095
BEL,Belgium,IMP,Imports,KOR,Korea,A,Annual,2013,2013,USD,US Dollar,2722625356
BEL,Belgium,IMP,Imports,KOR,Korea,A,Annual,2014,2014,USD,US Dollar,2794840237
BEL,Belgium,IMP,Imports,KOR,Korea,A,Annual,2015,2015,USD,US Dollar,2091826407
BEL,Belgium,IMP,Imports,KOR,Korea,A,Annual,2016,2016,USD,US Dollar,2228899901
BEL,Belgium,IMP,Imports,KOR,Korea,A,Annual,2017,2017,USD,US Dollar,2810235713
BEL,Belgium,IMP,Imports,KOR,Korea,A,Annual,2018,2018,USD,US Dollar,1497380908
BEL,Belgium,IMP,Imports,KOR,Korea,A,Annual,2019,2019,USD,US Dollar,1607252208
BEL,Belgium,IMP,Imports,KOR,Korea,A,Annual,2020,2020,USD,US Dollar,1804719725
BEL,Belgium,IMP,Imports,LUX,Luxembourg,A,Annual,2010,2010,USD,US Dollar,2761378959
BEL,Belgium,IMP,Imports,LUX,Luxembourg,A,Annual,2011,2011,USD,US Dollar,3165803311
BEL,Belgium,IMP,Imports,LUX,Luxembourg,A,Annual,2012,2012,USD,US Dollar,3051980248
BEL,Belgium,IMP,Imports,LUX,Luxembourg,A,Annual,2013,2013,USD,US Dollar,2999376372
BEL,Belgium,IMP,Imports,LUX,Luxembourg,A,Annual,2014,2014,USD,US Dollar,3317268566
BEL,Belgium,IMP,Imports,LUX,Luxembourg,A,Annual,2015,2015,USD,US Dollar,3102885854
BEL,Belgium,IMP,Imports,LUX,Luxembourg,A,Annual,2016,2016,USD,US Dollar,2803772379
BEL,Belgium,IMP,Imports,LUX,Luxembourg,A,Annual,2017,2017,USD,US Dollar,2815158767
BEL,Belgium,IMP,Imports,LUX,Luxembourg,A,Annual,2018,2018,USD,US Dollar,2247791425
BEL,Belgium,IMP,Imports,LUX,Luxembourg,A,Annual,2019,2019,USD,US Dollar,1604063628
BEL,Belgium,IMP,Imports,LUX,Luxembourg,A,Annual,2020,2020,USD,US Dollar,1629442224
BEL,Belgium,IMP,Imports,MEX,Mexico,A,Annual,2010,2010,USD,US Dollar,1455607361
BEL,Belgium,IMP,Imports,MEX,Mexico,A,Annual,2011,2011,USD,US Dollar,1957141471
BEL,Belgium,IMP,Imports,MEX,Mexico,A,Annual,2012,2012,USD,US Dollar,1878444597
BEL,Belgium,IMP,Imports,MEX,Mexico,A,Annual,2013,2013,USD,US Dollar,1904707102
BEL,Belgium,IMP,Imports,MEX,Mexico,A,Annual,2014,2014,USD,US Dollar,2474422798
BEL,Belgium,IMP,Imports,MEX,Mexico,A,Annual,2015,2015,USD,US Dollar,3157531733
BEL,Belgium,IMP,Imports,MEX,Mexico,A,Annual,2016,2016,USD,US Dollar,3382572763
BEL,Belgium,IMP,Imports,MEX,Mexico,A,Annual,2017,2017,USD,US Dollar,4090780080
BEL,Belgium,IMP,Imports,MEX,Mexico,A,Annual,2018,2018,USD,US Dollar,2396477573
BEL,Belgium,IMP,Imports,MEX,Mexico,A,Annual,2019,2019,USD,US Dollar,2355401696
BEL,Belgium,IMP,Imports,MEX,Mexico,A,Annual,2020,2020,USD,US Dollar,2188844598
BEL,Belgium,IMP,Imports,NLD,Netherlands,A,Annual,2010,2010,USD,US Dollar,72831416055
BEL,Belgium,IMP,Imports,NLD,Netherlands,A,Annual,2011,2011,USD,US Dollar,91238372504
BEL,Belgium,IMP,Imports,NLD,Netherlands,A,Annual,2012,2012,USD,US Dollar,90385507715
BEL,Belgium,IMP,Imports,NLD,Netherlands,A,Annual,2013,2013,USD,US Dollar,91154934798
BEL,Belgium,IMP,Imports,NLD,Netherlands,A,Annual,2014,2014,USD,US Dollar,90301201367
BEL,Belgium,IMP,Imports,NLD,Netherlands,A,Annual,2015,2015,USD,US Dollar,62180829863
BEL,Belgium,IMP,Imports,NLD,Netherlands,A,Annual,2016,2016,USD,US Dollar,56847375578
BEL,Belgium,IMP,Imports,NLD,Netherlands,A,Annual,2017,2017,USD,US Dollar,69927911517
BEL,Belgium,IMP,Imports,NLD,Netherlands,A,Annual,2018,2018,USD,US Dollar,72323652898
BEL,Belgium,IMP,Imports,NLD,Netherlands,A,Annual,2019,2019,USD,US Dollar,64666826291
BEL,Belgium,IMP,Imports,NLD,Netherlands,A,Annual,2020,2020,USD,US Dollar,56802390869
BEL,Belgium,IMP,Imports,NZL,New Zealand,A,Annual,2010,2010,USD,US Dollar,403603530
BEL,Belgium,IMP,Imports,NZL,New Zealand,A,Annual,2011,2011,USD,US Dollar,452184936
